polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
SCS-01-0033_6SO96_segment-1,291095.6908,288929.5733,30.9962,VC,610.0,225.0,5.46
SCS-01-0033_6SO96_segment-1,291102.9017,288936.4139,30.9962,VC,610.0,225.0,5.46
SCS-01-0033_6SO96_segment-1,291106.8581,288940.1671,31.3758,VC,610.0,225.0,5.46
SCS-01-0033_6SO96_segment-1,291114.069,288947.0077,31.3758,VC,610.0,225.0,5.46
