polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
EUS-01-0038_F7NZ_segment-2,291079.5073,288975.1348,32.9735,CI,127.0,10.414,3.658
EUS-01-0038_F7NZ_segment-2,291079.5073,288975.1348,32.9635,CI,127.0,10.414,3.658
