polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
SCS-01-0026_510890085_segment-10,291327.3311,288594.0431,28.7,PE,180.0,12.0,3.658
SCS-01-0026_510890085_segment-10,291317.864,288586.2972,29.0,PE,180.0,12.0,3.658
