polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
SCS-01-0033_1DLTA_segment-1,291234.27,288799.07,30.23,VC,229.0,22.9,3.658
SCS-01-0033_1DLTA_segment-1,291224.2239,288796.0208,30.2766,VC,229.0,22.9,3.658
SCS-01-0033_1DLTA_segment-1,291220.4343,288794.8727,30.2943,VC,229.0,22.9,3.658
SCS-01-0033_1DLTA_segment-1,291218.0413,288794.2451,30.3639,VC,229.0,22.9,3.658
SCS-01-0033_1DLTA_segment-1,291208.37,288791.71,30.65,VC,229.0,22.9,3.658
