polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
LON-01-20078_MWCC_UTI_70899_segment-1,291235.554,288837.1516,30.0,PE,,,3.658
LON-01-20078_MWCC_UTI_70899_segment-1,291283.6985,288868.1444,30.0,PE,,,3.658
