polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
EUS-01-0038_FADE_segment-5,291212.4827,288810.5064,31.5838,CI,152.4,10.922,3.658
EUS-01-0038_FADE_segment-5,291213.5813,288806.7742,31.5721,CI,152.4,10.922,3.658
EUS-01-0038_FADE_segment-5,291215.1388,288801.5286,31.5651,CI,152.4,10.922,3.658
EUS-01-0038_FADE_segment-5,291215.3196,288800.8233,31.5635,CI,152.4,10.922,3.658
