polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
SCS-01-0028_UKPN_LV_Streetlighting_257_segment-1,291147.1917,288906.9381,34.3143,Polyethylene,250.0,25.0,0.317
SCS-01-0028_UKPN_LV_Streetlighting_257_segment-1,291146.6527,288906.1545,34.3651,Polyethylene,250.0,25.0,0.317
