polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
SCS-01-0047_UKPN_LV_674_segment-1,291224.4221,288805.8579,32.9969,PE,250.0,25.0,3.658
SCS-01-0047_UKPN_LV_674_segment-1,291215.8675,288803.8673,33.0399,PE,250.0,25.0,3.658
