polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
SCS-01-0028_UKPN_LV_Streetlighting_541_segment-1,291226.2419,288817.7071,31.4833,Polyethylene,250.0,25.0,0.551
SCS-01-0028_UKPN_LV_Streetlighting_541_segment-1,291226.7271,288816.1277,31.4131,Polyethylene,250.0,25.0,0.551
