polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
EUS-01-0038_FCXP_segment-4,291212.4827,288810.5064,31.596,CI,152.4,10.922,3.658
EUS-01-0038_FCXP_segment-4,291212.4827,288810.5064,31.5838,CI,152.4,10.922,3.658
