polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
EUS-01-0038_FCXP_segment-2,291156.4121,288896.8884,32.6755,CI,152.4,10.922,3.658
EUS-01-0038_FCXP_segment-2,291156.4121,288896.8884,32.6756,CI,152.4,10.922,3.658
