polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
SCS-01-0028_UKPN_LV_Streetlighting_543_segment-1,291226.0093,288817.7523,31.8338,PE,250.0,25.0,0.121
SCS-01-0028_UKPN_LV_Streetlighting_543_segment-1,291226.0309,288817.7955,31.8338,PE,250.0,25.0,0.121
