polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
EUS-01-0038_FCXP_segment-6,291215.3196,288800.8233,31.5635,CI,152.4,10.922,3.658
EUS-01-0038_FCXP_segment-6,291215.3196,288800.8233,31.579,CI,152.4,10.922,3.658
