polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
SCS-01-0040_6L88N_segment-1,291199.870033,288837.90137,31.8799,PE,180.0,16.38,3.658
SCS-01-0040_6L88N_segment-1,291204.8373,288829.2223,31.8799,PE,180.0,16.38,3.658
SCS-01-0040_6L88N_segment-1,291205.1285,288828.7135,31.87,PE,180.0,16.38,3.658
SCS-01-0040_6L88N_segment-1,291210.095767,288820.03443,31.87,PE,180.0,16.38,3.658
